Dia,Cliente,Contenedor,Estado,Envase,alerta_enviada,BL,hora,Hora
2026-01-02 00:00:00,Jupam Sa,FCIU-946926-2,10:47 Realizado,Contenedor,1,,10:47,8:30 
2026-01-02 00:00:00,Franco Rotta,TRHU-317668-8,11:05 Realizado,Pallets,1,QDOF2510001A,11:05,8:00 
2026-01-02 00:00:00,Likber Sa,FANU-186243-3,16:09 Realizado,Bultos,1,DLNB2509465,16:09,9:30 
2026-01-02 00:00:00,Likber Sa,UACU-564692-1,16:09 Realizado,Bultos,1,DLNB2509465,16:09,9:30 
2026-01-02 00:00:00,Lift Van Int. Co S.A,CXDU-234223-5,19:43 Realizado,Bultos,1,HLCULIV250967571,19:43,8:00 
2026-01-02 00:00:00,Lift Van Int. Co S.A,HLBU-140125-5,21:08 Realizado,Bultos,1,HLCUME3250931830,21:08,8:30 
2026-01-05 00:00:00,Nollmann Sa,MAEU-418710-8,09:37 Realizado,Contenedor,1,,09:37,9:00 
2026-01-05 00:00:00,Nollmann Sa,MAEU-414712-6,09:37 Realizado,Contenedor,1,,09:37,9:00 
2026-01-05 00:00:00,Jakytextil S.A.,MRSU-431164-5,10:32 Realizado,Contenedor,1,,10:32,9:30 
2026-01-05 00:00:00,Grupo Simpa Sa,CAAU-595439-8,10:39 Realizado,Contenedor,1,SYNNKG25SE090106,10:39,9:00 
2026-01-05 00:00:00,Grapot Sa,MRSU-840615-8,11:26 Realizado,Contenedor,1,,11:26,9:30 
2026-01-05 00:00:00,Sk Distributors S.R.L.,HLXU-533909-3,11:27 Realizado,Contenedor,1,ONEYRICFKS916400,11:27,10:00
2026-01-05 00:00:00,Tio Musa,UETU-832994-6,11:29 Realizado,Bultos,1,SZ25081174,11:29,9:00 
2026-01-05 00:00:00,Chemotecnica Sa,TTNU-823844-1,11:28 Realizado,Contenedor,1,EBKG15300531,11:28,8:30 
2026-01-05 00:00:00,Chemotecnica Sa,ONEU-942330-8,11:28 Realizado,Contenedor,1,EBKG15300531,11:28,8:30 
2026-01-05 00:00:00,Cl Global S.R.L.,HLXU-540951-8,12:34 Realizado,Bultos,1,XMF2025100A,12:34,9:30 
2026-01-02 00:00:00,Novelty Trend Srl,KOCU-434561-9,14:34 Realizado,Rollos,1,TWLE24100054,14:34,8:00 
2026-01-06 00:00:00,Dpmg S.A.,HMMU-652612-1,10:18 Realizado,Contenedor,1,EBKG15300531,10:18,8:00 
2026-01-06 00:00:00,Bahia Blanca Viviendas Srl,SUDU-576513-6,10:18 Realizado,Contenedor,1,,10:18,9:00 
2026-01-06 00:00:00,Bahia Blanca Viviendas Srl,HASU-455532-2,10:18 Realizado,Contenedor,1,,10:18,9:00 
2026-01-06 00:00:00,Bahia Blanca Viviendas Srl,CAAU-916720-9,10:18 Realizado,Contenedor,1,,10:18,9:00 
2026-01-06 00:00:00,Bahia Blanca Viviendas Srl,CAAU-693671-6,10:18 Realizado,Contenedor,1,,10:18,9:00 
2026-01-06 00:00:00,Bahia Blanca Viviendas Srl,CAAU-594960-0,10:18 Realizado,Contenedor,1,,10:18,9:00 
2026-01-06 00:00:00,Likber Sa,HLBU-108855-7,10:18 Realizado,Bultos,1,DLNB2509413,10:18,8:30 
2026-01-06 00:00:00,Likber Sa,HLBU-341559-8,10:18 Realizado,Bultos,1,DLNB2509413,10:18,8:30 
2026-01-06 00:00:00,Likber Sa,TGHU-610649-2,10:18 Realizado,Bultos,1,DLNB2509413,10:18,8:30 
2026-01-06 00:00:00,Likber Sa,SLSU-804288-9,10:18 Realizado,Bultos,1,DLNB2509413,10:18,8:30 
2026-01-06 00:00:00,Dpmg S.A.,KOCU-425167-5,10:18 Realizado,Contenedor,1,EBKG15300531,10:18,8:00 
2026-01-06 00:00:00,Dsi Underground Sa,FCIU-340668-9,10:42 Realizado,Contenedor,1,ABTCJS033164,10:42,9:00 
2026-01-05 00:00:00,Lift Van Int. Co S.A,UACU-409833-5,10:02 Realizado,Bultos,1,HLCUME3251004191,10:02,8:30 
2026-01-06 00:00:00,Aceptyourdestiny Sa,TIIU-465388-3,12:12 Realizado,Contenedor,1,ONEYRICFKS916400,12:12,8:30 
2026-01-06 00:00:00,Mercovan Argentina S.A.,HLBU-274047-0,13:45 Realizado,Bultos,1,HLCUBC1251051584,13:45,8:30 
2026-01-07 00:00:00,Clan Mobility,MSDU-260248-1,15:13 Realizado,Bultos,1,XMF20250109A/B/C,15:13,9:00 
2026-01-07 00:00:00,Dmc Import Group S.R.L.,FFAU-487028-0,09:06 Realizado,Contenedor,1,,09:06,8:30 
2026-01-07 00:00:00,Dmc Import Group S.R.L.,TRHU-836944-2,09:06 Realizado,Contenedor,1,,09:06,8:30 
2026-01-07 00:00:00,Narlu Srl,MRKU-496543-2,09:13 Realizado,Contenedor,1,SYNNKG25SE090106,09:13,8:30 
2026-01-07 00:00:00,Narlu Srl,MAEU-342696-0,09:13 Realizado,Contenedor,1,SYNNKG25SE090106,09:13,9:00 
2026-01-07 00:00:00,Narlu Srl,MAEU-404131-9,09:13 Realizado,Contenedor,1,SYNNKG25SE090106,09:13,9:00 
2026-01-07 00:00:00,Sematryn Sa,TRHU-608650-4,13:38 Realizado,Bultos,1,SW-TCSZ2510284,13:38,8:30 
2026-01-07 00:00:00,Sule Global Srl,HLBU-159451-3,14:13 Realizado,Bultos,1,HLCUBSC251092310,14:13,8:30 
2026-01-07 00:00:00,Anaya San Martín Y Asoc. S.R.L.,CAAU-781931-3,14:20 Realizado,Contenedor,1,ABTCJS033164,14:20,9:00 
2026-01-07 00:00:00,Refractarios Argentinos Saicm,MRKU-849514-7,14:40 Realizado,Pallets,1,721169729,14:40,8:00 
2026-01-07 00:00:00,Lift Van Int. Co S.A,CMAU-143227-7,18:17 Realizado,Bultos,1,ANT1950051,18:17,8:00 
2026-01-07 00:00:00,Lift Van Int. Co S.A,DMRU-200170-0,18:16 Realizado,Bultos,1,ZIMUMIA935975,18:16,8:30 
2026-01-07 00:00:00,Grupo Leal-Tex S.R.L.,MSNU-551587-9,18:30 Realizado,Bultos,1,GILNB250900404,18:30,8:30 
2026-01-08 00:00:00,Anaya San Martín Y Asoc. S.R.L.,HPCU-433849-7,10:16 Realizado,Contenedor,1,,10:16,9:00 
2026-01-08 00:00:00,Anaya San Martín Y Asoc. S.R.L.,UETU-599315-0,10:16 Realizado,Contenedor,1,,10:16,9:00 
2026-01-08 00:00:00,Dmc Import Group S.R.L.,EMCU-852797-3,10:16 Realizado,Contenedor,1,,10:16,8:00 
2026-01-08 00:00:00,Bahia Blanca Viviendas Srl,MRSU-364663-9,10:16 Realizado,Contenedor,1,,10:16,8:00 
2026-01-08 00:00:00,Tio Musa,BEAU-580762-5,10:16 Realizado,Contenedor,1,31914521,10:16,8:00 
2026-01-08 00:00:00,Impacto Jean S.A.,EGHU-983429-1,10:17 Realizado,Contenedor,1,,10:17,8:00 
2026-01-08 00:00:00,Mercovan Argentina S.A.,HAMU-184839-3,11:58 Realizado,Bultos,1,HLCUTORS251108995,11:58,8:00 
2026-01-08 00:00:00,Bazar Del Mundo S.A.,CICU-689727-9,12:29 Realizado,Bultos,1,NBOBUE25100063,12:29,9:00 
2026-01-08 00:00:00,Mercovan Argentina S.A.,TEMU-510771-7,12:29 Realizado,Bultos,1,LHV3831143,12:29,9:00 
2026-01-08 00:00:00,Juliana Sa,UETU-521062-9,14:31 Realizado,Contenedor,1,,14:31,9:30 
2026-01-08 00:00:00,Shipy S.A.,EMCU-158007-1,15:34 Realizado,Bultos,1,TSSZ2511012,15:34,9:00 
2026-01-08 00:00:00,Shipy S.A.,TGBU-713836-3,15:34 Realizado,Bultos,1,TSSZ2511012,15:34,9:00 
2026-01-08 00:00:00,Sebastian Batarev,TCNU-292953-0,18:17 Realizado,Bultos,1,QGD2266507,18:17,8:00 
2026-01-09 00:00:00,Anaya San Martín Y Asoc. S.R.L.,TCLU-554974-8,08:58 Realizado,Contenedor,1,,08:58,9:00 
2026-01-09 00:00:00,Dmc Import Group S.R.L.,FCIU-978380-1,09:45 Realizado,Contenedor,1,,09:45,8:30 
2026-01-09 00:00:00,Dodero & Cia S.R.L.,GCXU-210504-5,09:45 Realizado,Contenedor,1,,09:45,8:00 
2026-01-09 00:00:00,Mazzeo David Hernan,SEGU-966556-2,10:26 Realizado,Contenedor,1,OOLU2311675530,10:26,9:00 
2026-01-09 00:00:00,Gematec Srl,MRKU-090442-3,10:24 Realizado,Bultos,1,261158819,10:24,8:30 
2026-01-09 00:00:00,Bisora Group Sa,MRSU-334990-2,10:37 Realizado,Contenedor,1,,10:37,9:00 
2026-01-09 00:00:00,Lift Van Int. Co S.A,HLXU-100156-0,11:09 Realizado,Bultos,1,HLCUME3251023487,11:09,8:00 
2026-01-05 00:00:00,Mercovan Argentina S.A.,TRHU-499540-6,10:38 Realizado,Bultos,1,259610467,10:38,8:00 
2026-01-08 00:00:00,Fedtex S.R.L,GAOU-626330-3,10:40 Realizado,Rollos,1,TWLE25080188,10:40,8:30 
2026-01-09 00:00:00,Carrupi S.A.,EITU-035666-0,11:33 Realizado,Contenedor,1,,11:33,8:30 
2026-01-09 00:00:00,Refractarios Argentinos Saicm,MRKU-829033-7,15:42 Realizado,Bultos,1,PCBUE25100005,15:42,9:00 
2026-01-09 00:00:00,Refractarios Argentinos Saicm,MRKU-732344-1,15:42 Realizado,Bultos,1,PCBUE25100005,15:42,9:00 
2026-01-12 00:00:00,Presmar S.A.,TCLU-250180-1,12:08 Realizado,Contenedor,1,HDMUSHAZPXY03000,12:08,8:00 
2026-01-12 00:00:00,Vestiditos Sa,MRKU-075897-2,12:17 Realizado,Contenedor,1,TCSZ2510373,12:17,8:30 
2026-01-12 00:00:00,Vestiditos Sa,MRKU-005908-6,12:17 Realizado,Contenedor,1,TCSZ2510373,12:17,8:00 
2026-01-12 00:00:00,Grupo Leal-Tex S.R.L.,XINU-803653-0,14:42 Realizado,Cajas,1,GILNB250801355,14:42,8:30 
2026-01-12 00:00:00,Baires International,TRHU-378312-5,15:16 Realizado,Bultos,1,BOS/BUE/14014,15:16,8:00 
2026-01-12 00:00:00,Ene Group S.R.L.,TXGU-679963-3,17:30 Realizado,Bultos,1,10909059,17:30,8:30 
2026-01-12 00:00:00,Grapot Sa,CAAU-594394-2,17:44 Realizado,Contenedor,1,HDMUSHAZPXY03000,17:44,8:30 
2026-01-12 00:00:00,Refractarios Argentinos Saicm,MRKU-764915-0,18:45 Realizado,Bultos,1,PCBUE25100006,18:45,8:00 
2026-01-12 00:00:00,Refractarios Argentinos Saicm,MRKU-880022-0,18:45 Realizado,Bultos,1,PCBUE25100006,18:45,8:00 
2026-01-12 00:00:00,Refractarios Argentinos Saicm,MSKU-555430-9,18:45 Realizado,Bultos,1,PCBUE25100006,18:45,8:00 
2026-01-12 00:00:00,Refractarios Argentinos Saicm,MRKU-933681-2,18:45 Realizado,Bultos,1,5PCBUE25100006,18:45,8:00 
2026-01-12 00:00:00,Refractarios Argentinos Saicm,MSKU-793006-7,18:45 Realizado,Bultos,1,PCBUE25100006,18:45,8:00 
2026-01-13 00:00:00,Globaccom Sas,CSLU-628835-0,09:39 Realizado,Contenedor,1,,09:39,8:00 
2026-01-13 00:00:00,Vestiditos Sa,MRKU-080402-3,15:00 Realizado,Contenedor,1,TCSZ2510373,15:00,8:00 
2026-01-13 00:00:00,Mundo Autopartes S.R.L.,SEGU-526661-0,16:59 Realizado,Bultos,1,XMFZ25110002A/B/C,16:59,9:00 
2026-01-14 00:00:00,Cl Global S.R.L.,SEGU-526661-0,16:59 Realizado,Bultos,1,XMFZ25110002A/B/C,16:59,9:00 
2026-01-14 00:00:00,Planet Seguridad S.R.L.,OOCU-903358-3,09:57 Realizado,Contenedor,1,Z330GZH2510035,09:57,9:00 
2026-01-14 00:00:00,Blanco Buenos Aires S.A.,GAOU-716883-0,10:01 Realizado,Contenedor,1,31914521,10:01,8:00 
2026-01-09 00:00:00,Bisora Group Sa,CAAU-892224-4,11:40 Realizado,Contenedor,1,252107462A,11:40,9:00 
2026-01-13 00:00:00,Lift Van Int. Co S.A,NYKU-355478-8,11:40 Realizado,Bultos,1,ONEYRICFLX191300,11:40,8:00 
2026-01-14 00:00:00,Mercovan Argentina S.A.,ZIMU-126320-6,15:19 Realizado,Bultos,1,ZIMUCRT911572,15:19,8:00 
2026-01-13 00:00:00,Domatel S. R. L.,HASU-479186-3,15:33 Realizado,Contenedor,1,31914521,15:33,8:30 
2026-01-13 00:00:00,Domatel S. R. L.,MRSU-630349-0,15:33 Realizado,Contenedor,1,31914521,15:33,8:30 
2026-01-13 00:00:00,Domatel S. R. L.,MSKU-943926-3,15:33 Realizado,Contenedor,1,31914521,15:33,8:30 
2026-01-15 00:00:00,Grupo Leal-Tex S.R.L.,HASU-463247-6,10:29 Realizado,Rollos,1,WLLSH2509046,10:29,9:00 
2026-01-15 00:00:00,Cesar Amoroso Srl,CSNU-179828-2,10:28 Realizado,Contenedor,1,,10:28,8:00 
2026-01-15 00:00:00,Grismondi Alejandro Martin,CSNU-407583-6,12:04 Realizado,Bultos,1,COSU6429247930,12:04,8:00 
2026-01-14 00:00:00,Lift Van Int. Co S.A,MRKU-805980-0,12:06 Realizado,Bultos,1,260395294,12:06,8:00 
2026-01-15 00:00:00,Arealoop Srl,MRSU-655949-8,15:18 Realizado,Bultos,1,ROECHN25082222,15:18,9:00 
2026-01-15 00:00:00,Bisora Group Sa,DRYU-959583-3,16:48 Realizado,Contenedor,1,OOLU2311675530,16:48,8:30 
2026-01-15 00:00:00,Madflej Srl,HDMU-275485-0,16:52 Realizado,Bultos,1,HDMUSHAZPXY03000,16:52,8:00 
2026-01-15 00:00:00,Lift Van Int. Co S.A,TEMU-084100-8,18:42 Realizado,Bultos,1,ONEYSINF66581600,18:42,8:30 
2026-01-16 00:00:00,Perozzi Domingo Y Perozzi Osvaldo S.A.,APHU-725616-1,08:56 Realizado,Contenedor,1,Z330GZH2510035,08:56,8:00 
2026-01-16 00:00:00,Dpmg S.A.,EURU-524465-3,09:58 Realizado,Contenedor,1,,09:58,8:30 
2026-01-16 00:00:00,Dpmg S.A.,EURU-524234-7,09:58 Realizado,Contenedor,1,,09:58,8:30 
2026-01-20 00:00:00,Servicios L&A S.R.L.,SEGU-526661-0,16:59 Realizado,Bultos,1,XMFZ25110002A/B/C,16:59,8:00 
2026-01-19 00:00:00,Distribuidora Jaro Srl,MRKU-368865-2,09:39 Realizado,Contenedor,1,VIE59187111,09:39,8:30 
2026-01-19 00:00:00,Rinox S.A.,MSDU-621401-5,09:40 Realizado,Contenedor,1,VIE59187111,09:40,8:00 
2026-01-19 00:00:00,Grupo Simpa Sa,HPCU-483132-7,10:42 Realizado,Contenedor,1,,10:42,8:30 
2026-01-19 00:00:00,Grupo Simpa Sa,ZCSU-699486-3,10:42 Realizado,Contenedor,1,ISB1838132,10:42,8:00 
2026-01-19 00:00:00,Grupo Simpa Sa,TTNU-439200-0,10:42 Realizado,Contenedor,1,ISB1838132,10:42,8:00 
2026-01-19 00:00:00,Grupo Simpa Sa,TCKU-470295-8,10:42 Realizado,Contenedor,1,ISB1838132,10:42,8:00 
2026-01-19 00:00:00,Lift Van Int. Co S.A,HLBU-180284-9,18:30 Realizado,Bultos,1,HLCUME3251028660,18:30,8:00 
2026-01-21 00:00:00,Trice Transport Company Srl,BEAU-493424-5,14:59 Realizado,Bultos,1,HBOL515/6/7,14:59,8:00 
2026-01-20 00:00:00,Mercovan Argentina S.A.,NEWU-223497-0,11:16 Realizado,Contenedor,1,NGB31160777,11:16,8:00 
2026-01-20 00:00:00,Vc Textil Srl,MSMU-559434-4,11:58 Realizado,Contenedor,1,HLCUME3251132423,11:58,8:00 
2026-01-15 00:00:00,Ronald Alejandro Salazar,TLLU-363361-0,11:58 Realizado,Contenedor,1,NGB31160777,11:58,8:00 
2026-01-16 00:00:00,Lift Van Int. Co S.A,ECMU-762900-8,11:58 Realizado,Bultos,1,CTR0312445,11:58,8:00 
2026-01-19 00:00:00,Mercovan Argentina S.A.,HLBU-125942-8,11:58 Realizado,Bultos,1,HLCUBC1251076686,11:58,8:00 
2026-01-20 00:00:00,Lift Van Int. Co S.A,TCNU-342835-9,19:03 Realizado,Bultos,1,PSJ/BUE/00225,19:03,8:00 
2026-01-21 00:00:00,Corona Insumos Srl,SEKU-635290-7,10:20 Realizado,Contenedor,1,VIE59187111,10:20,8:00 
2026-01-21 00:00:00,Mercovan Argentina S.A.,TCLU-233315-9,11:55 Realizado,Bultos,1,HLUSOIL251007952,11:55,8:00 
2026-01-21 00:00:00,La Tela Srl,MSMU-500540-2,14:42 Realizado,Rollos,1,NGB31160334,14:42,8:00 
2026-01-21 00:00:00,Fantasia Cueros Srl,MRKU-759803-2,15:17 Realizado,Pallets,1,260669879,15:17,8:30 
2026-01-21 00:00:00,La Tela Srl,MSDU-685882-5,08:18 Realizado,Rollos,1,NGB31160332,08:18,8:00 
2026-01-21 00:00:00,Lift Van Int. Co S.A,MSMU-210390-9,08:19 Realizado,Bultos,1,FE2541086743MKCBUE,08:19,8:00 
2026-01-22 00:00:00,Italbo S.R.L.,ONEU-632846-2,10:16 Realizado,Contenedor,1,,10:16,9:00 
2026-01-22 00:00:00,Rueda Oeste S.A.,TEMU-872751-6,10:16 Realizado,Contenedor,1,,10:16,9:00 
2026-01-15 00:00:00,Edelweiss Spedition Srl,MSNU-188425-1,10:05 Realizado,Bultos,1,MEDUKQ268840,10:05,9:00 
2026-01-22 00:00:00,Impacto Jean S.A.,EISU-821588-0,10:43 Realizado,Rollos,1,HDE25-0800040,10:43,9:00 
2026-01-21 00:00:00,Car Pro Accesorios S.R.L,MSKU-572365-1,11:26 Realizado,Contenedor,1,ABTCJS033164,11:26,8:00 
2026-01-22 00:00:00,Mercovan Argentina S.A.,UACU-396869-9,13:35 Realizado,Bultos,1,HLCULUN251001529,13:35,8:30 
2026-01-22 00:00:00,Impulso Jm S.A.,SKYU-297340-1,14:41 Realizado,Bultos,1,NBOBUE25110181,14:41,9:00 
2026-01-23 00:00:00,Fenisan S.A.,CMAU-087855-7,10:01 Realizado,Contenedor,1,TCSZ2510373,10:01,8:30 
2026-01-23 00:00:00,Baires International,TGCU-210500-0,10:55 Realizado,Bultos,1,HLCUBSC2511AXAX7,10:55,8:30 
2026-01-23 00:00:00,Grouport Srl,MSMU-448053-7,11:40 Realizado,Bultos,1,SYNNKG25SE090106,11:40,8:00 
2026-01-23 00:00:00,Tio Musa,UETU-833283-1,13:40 Realizado,Bultos,1,SZ25081174,13:40,8:00 
2026-01-23 00:00:00,Vc Textil Srl,BMOU-658272-3,14:31 Realizado,Contenedor,1,,14:31,8:30 
2026-01-23 00:00:00,E A Balbi E Hijos S A,TIIU-585215-4,15:02 Realizado,Contenedor,1,,15:02,8:30 
2026-01-23 00:00:00,E A Balbi E Hijos S A,EGSU-322718-6,15:02 Realizado,Contenedor,1,,15:02,8:30 
2026-01-23 00:00:00,Mercovan Argentina S.A.,HLBU-272987-1,15:58 Realizado,Bultos,1,HLCUME3251043731,15:58,8:00 
2026-01-26 00:00:00,Anaya San Martín Y Asoc. S.R.L.,TCKU-763726-5,09:25 Realizado,Contenedor,1,ABTCJS033164,09:25,8:30 
2026-01-26 00:00:00,Tandem Global Logistics S.A.,EGSU-133031-7,09:25 Realizado,Bultos,1,KHBUEP25A001,09:25,8:00 
2026-01-26 00:00:00,Bisora Group Sa,MSNU-519342-7,12:42 Realizado,Contenedor,1,,12:42,8:00 
2026-01-26 00:00:00,Xiadex Srl,UACU-552206-8,12:42 Realizado,Contenedor,1,,12:42,8:00 
2026-01-26 00:00:00,Bisora Group Sa,MSNU-607649-3,12:42 Realizado,Contenedor,1,,12:42,8:00 
2026-01-26 00:00:00,Lift Van Int. Co S.A,MSBU-150813-3,14:24 Realizado,Bultos,1,MEDUOQ657803,14:24,8:30 
2026-01-26 00:00:00,La Tela Srl,CARU-994279-5,15:36 Realizado,Bultos,1,NGBS072203,15:36,8:00 
2026-01-26 00:00:00,Fedtex S.R.L,TGBU-690423-2,18:07 Realizado,Rollos,1,TWLE25090145,18:07,8:00 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,SEGU-363163-1,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:30 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,HLBU-384275-3,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:30 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,HLXU-116539-4,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:30 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,GCXU-249161-0,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:30 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,CAIU-669142-6,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:00 
2026-01-26 00:00:00,Refractarios Argentinos Saicm,HAMU-102019-8,18:52 Realizado,Pallets,1,VIE59187111,18:52,8:30 
2026-01-26 00:00:00,La Tela Srl,MSDU-730035-5,19:43 Realizado,Rollos,1,NGB31160337,19:43,8:00 
2026-01-27 00:00:00,Cl Global S.R.L.,TCLU-550147-2,10:01 Realizado,Bultos,1,XMFZ25110001A,10:01,8:00 
2026-01-27 00:00:00,Bisora Group Sa,MRSU-499490-0,10:50 Realizado,Contenedor,1,,10:50,8:00 
2026-01-27 00:00:00,La Tela Srl,MSMU-611607-8,11:03 Realizado,Contenedor,1,,11:03,8:00 
2026-01-27 00:00:00,Tech Mind S.A.,MRKU-467283-5,15:04 Realizado,Pallets,1,SS0118357,15:04,8:00 
2026-01-28 00:00:00,Aceptyourdestiny Sa,EMCU-158325-5,09:10 Realizado,Contenedor,1,,09:10,8:00 
2026-01-28 00:00:00,Telamania Srl,MSNU-614690-2,12:39 Realizado,Contenedor,1,CDOLX251400,12:39,8:00 
2026-01-28 00:00:00,Grouport Srl,MAEU-470064-8,17:13 Realizado,Bultos,1,HTNB25100125,17:13,8:00 
2026-01-28 00:00:00,Grouport Srl,MAEU-472402-2,17:13 Realizado,Bultos,1,HTNB25100125,17:13,8:00 
2026-01-29 00:00:00,Mibeda S.A.,MRSU-907911-0,09:48 Realizado,Contenedor,1,,09:48,9:30 
2026-01-29 00:00:00,Aceptyourdestiny Sa,EGHU-949126-9,09:48 Realizado,Contenedor,1,,09:48,8:30 
2026-01-29 00:00:00,Aspee Monee,NYKU-082751-2,09:49 Realizado,Contenedor,1,COSU6436665420,09:49,8:30 
2026-01-29 00:00:00,Grupo Leal-Tex S.R.L.,MSDU-713012-0,11:28 Realizado,Rollos,1,GILSH250600125,11:28,9:30 
2026-01-29 00:00:00,Rueda Oeste S.A.,TEMU-718033-7,11:29 Realizado,Contenedor,1,COSU6436665420,11:29,8:00 
